2520,কেনো মানবতা সুশীল সমাজ মুখে কুলুপ এটে ,
2521,গা ঢাকা দিয়ে যাবে শুধু প্রভুদের পা চেটে? ,
2522,কেনো প্রতিবেশি হয়েও চুপচাপ আজ বাংলার সরকার? ,
2523,নাকি দাদার আদেশ হয়নি আজও প্রতিবাদ করবার? ,
2524,আজ দাদার ভয়ে চুপচাপ হয়ে থাকতেই হয় যদি ,
2525,তবে কেনো আজও আগলে রেখেছো স্বাধীন দেশের গদি? ,
2526, ভারতকে বলা হয় পৃথিবীর ধর্ষণের রাজধানী কাজেই অবাক হওয়ার কিছু নেই । ,
2527, তিন বছরের শিশু কেমনে ধর্ষিত হয় কেউ একটু বলবেন। মাথায় আসেনা ঠিক এটা কি করে পছিবল হয় ,
2528, ভারতীয় এতো খারাপ কেন? ছি ছি ,
2529,তিন বছরের শিশুকেও শেষ পর্যন্ত ধর্ষণ? ,
2530,এরা কোনদিনই মানুষ হবেনা। গেরান্টি দিলাম ,
2531, এই সব পোস্ট থেকে একটা বেপার স্পষ্ট বোঝা যায় যে নেশাই সমস্ত অপরাধ এর মূল ,
2536, একমাত্র রেন্ডিয়ার পক্ষেই এসব সম্ভব হেতারা নাকি আমাদের বন্ধু রাষ্ট সেম সেম ,
2538, এর ধর্ষনের দেশের মধ্যেই ইন্ডিয়ার নাম আছে এদের থেকে কি বা আশা করা যায় ,
2539, দেখ দেখ তোদের মতো গরু র জাতের থেকে রোহিঙ্গারা অনেক ভালো।।। ,
2540,শুধু রোহিঙ্গা নয় জঙ্গি গোষ্ঠি গুলোও তদের থেকে বেশি ভালো।। ,
2541, ভারত সরকারের উচিত অশ্লীল বেহায়া অনলাইন সাইটগুলো দ্রুত বন্ধ করা আর সেই সাথে মানূষরূতপী পশুটির দ্রুত মৃত্যুদন্ড চাই ,
2542, ওরা মেয়েদের পূজা করে ঠিকই কিন্তু শেষে লাথি মেরে পানিতে ফেলে দেয় এটাই ওদের গুণ। ,
2543, মাত্র তিন বছরের একটা মেয়েকে কি ভাবে ধর্ষণ করা যায়? হাউ ইজ ইট পসিবল? মেয়েটাতো এই বয়সে দাঁড়িয়ে প্রসাব করতেই পারবে না। ,
2546, শিশু নির্যাতনের বিচার সঠিক এবং দুরত কায্য করম করা হোক তাহলে শিশু নির্যাতন কমে জাবে। ,
2548, এটা হিন্দুরা বলবে আরে বেটা এটা হলো কুমারী ধর্ষণ। সারা জীবন খালি পুজাই করতে হবে। কুমারী পুজা হলে কেন কুমারী ধর্ষণ হবেনা। ,
2549, দক্ষিন এশিয়াতে ধর্ষন প্রকট আকারে দেকা দিয়েছে।।।আইন পরিবর্তন করে নিজে এলাকায় প্রকাশ্যে এদের মৃত্যুদন্ড কার্যকর করতে হবে। ,
2552, এটা কি কথা বাবারে তিন বছরের শিশু কে কেউ কি ধর্ষন করতে পারে মানবতা বলতে কিছু নেই। ,
2553, পৃথিবী থেকে শান্তি উঠে যাচ্ছে।।।।মানুষ গুলো রুপান্তরিত হচ্ছে পশুতে।।।।।। কি আজব ,
2554, ছি ছি এত নিকৃষ্ট জাতি ভারত এর মালাউনরা বছর এর মেয়েও ছার পেলোনা তোদের হাত থেকে ভাবতে ও কষ্ট হয় ,
2556, দেখুন আজ যদি ইসলামী আইন থাকত ,
2557,আর কুরআনের পথে মানুষ চলতো তাহলে এই ধরনের কোন হয়তো ,
2558, যারা জাত ধর্ম ধরে গালি দিতে অভ্যস্ত তারা এগুলো দেখে কি কিছু বলবেন এই ঘটনা কোন মুসলিম দেশে হলে খবরটা কি এমনই হত ,
2560, যারা ধর্ষন করে তাদের শাস্তি হতে হবে খোঁজাকরন কারন তারা শুধুমাত্র ধর্ষকামী সন্তানই জন্ম দিতে পারে। ,
2561, এই হারামির বচ্ছা এটা যদি তোর বোন বা সন্তান হত পারতি এ কাজ করতে।প্রকাশ্য ফাসিঁ হওয়া দরকার। ,
2562, হায়রে ভারত এরা উপমহাদেশ টাকে কলংকিত করেছে ,
2565,আল জাজিরার এক তথ্যচিত্রে নারী নির্যাতনের এমন ভয়াবহ চিত্র উঠে এসেছে। ,
2567,দ্রুত বিয়ে হয়ে যাওয়ার তিন বছর পর সেই বৃদ্ধ মারা যান। এরপর আবার মোখলেসাকে বিক্রি করা হয়। ,
2568,এবার তাকে সহ্য করতে হয় অমানবিক নির্যাতন। মোখলেসা বলেন তিনি ক্রেতা ব্যক্তি ,
2570, হারামির বাচ্চা এবার দেখ কারা এগুলি করছে। এই সব রেন্ডিয়ার মালুদের কাজ। ,
2571, আর কতকিছু দেখতে হবে পড়তে হবে ,
2572, মালাউনের বাচ্চারা আর কোনোদিন ভালো হবেনা ,
2573, পৃথিবীতে দুইটা দেশ আছে যেখানে সবই সম্ভব তার একটা হল ভারত ,
2574, গো মূত্র খাওয়া জাতে এর চেয়ে আর বেশি কী করতে পারে। ,
2575,এটাতো প্রমাণ ওদের কী বিবেক? ,
2576, জাহান্নামের ধারপ্রান্তে পোছে গেছে শালার রেন্ডিয়া ,
2577, হায়রে ভরত ধর্ষনের রাজ্যে পরিনত হলি। তোদেরকে ধর্ষনে মেডেল দেয়া উচিৎ ,
2578, এই টুকু একটা পিচ্ছি বাচ্ছাকে ছি ছি একটুকি বিভেকেও বাধেনি আর বছরের পিচ্ছি বাচ্ছাকে কিভাবে ,
2579, ভারত হলো ধর্ষণের স্বর্গ রাজ্যে ,
2580, অমানুষের বাচ্চারা মানুষ হবে কবে। ,
2581, ধর্ষণের জন্য বিক্ষাত দেশ রেন্ডিয়া ,
2582, বিশ্বের সবচেয়ে বড় পতিতালয় ভারত । ,
2583, খোজা করে দেয়া উচিত কুত্তাকে ,
2584, ধিক্কার জানাই এ জাতিকে জানুয়ারের বর্বর কাজের জন্য ,
2585,এসব লোকদের গলা কেটে ফেলার উচিৎ ,
2586, এই কাংলা দেশিরা এই অসভ্য কাজটা তোদের জাত ভাইরা করেছে। ছিঃ এই বরবর জাতি কে ধিক তোর বরবরতাকে। ,
2587, একে বলে বিশ্ব বেহাইয়া সমাজ।। ,
2588, বি বি সি কুথায় পাস এই খবর??? ,
2589, এই তো এখন রিফুজি কাংলু মালুরা শুরু করে দেবে। ,
2590, এ অবস্থা আর কতো দিন চলবে। ,
2591, মালুদের কাছে এটা কোন ব্যাপার না। ,
2592, বাহ সবাই দেখছি আমাদের পুজার কথা ভুলেই গেলে।ও তো আর ভারতের ছিল না। ,
2593, ধিক্কার জানাই ৷ মানুষ নামক প্রানীর কলঙ্ক ৷ ,
2594, তারপরও রেন্ডিয়ার বড় বড় কথা ,
2595, এটাতো ভারতে স্বাভাবিক বিষয়ে পরিণত হয়েছে। ,
2596, হায়রে বিবেক? সিনেমা দেখে এই গুলো শিখ তোমরা?? ,
2597, যে পশু এই যঘোন্য কাজ করেছে তাকে তাজা পুড়িয়ে মারা উচিত ৷ ,
2598, আল্লা এদেরকে পজ্ঞু করে দেয়না কেনো? ,
2599, ভারত বলে কথা এমন কিছু ভারতই সম্ভব ,
2600, সানি লিওন থাকতে এই শিশুকে নির্যাতন করলি কেন ,
2601, হতভাগ্য আমরা এই জন্য যে এই ধরনের খবর পড়তে হয় ,
2602, মালাউনের বাচ্চারা রে কি করলি এটা ,
2603, এই ভারতের সাথে কি না বাংলাদেশের বন্ধুতো ,
2604, দোষিদের বিরুদ্ধে আইনানুগ দৃষ্টান্ত মূলক সাজার ব্যবস্হা করুন। ,
2605, এর সমাধান কী?ভারতীয়দের কাছে প্রশ্ন রইলো ,
2606, এদের সঠিক বিচার হয়না বিধায় এরা পার পেয়ে যায় ,
2607, পৃথিবীতে মানুষ পশুর থেকেও অধম হয়ে গেছে ,
2608, ভারত অতি শীঘ্রই ধ্বংস হয়ে যাবে ,
2609, পোষ্ট করতেও লজ্জা লাগছে তবুও ,
2610,যেসব ছেলেদের মুখ থেকে এখনো ,
2611,মায়ের বুকের দুধের গন্ধ যায়নি ,
2612,তারাও আজ হাটু গেঁড়ে বসে ফিল্মি ,
2613,স্যরি ফরদ্যাটশুরু হয়নি শুরু হলেও ,
2614,যে মেয়েটার এই বয়সে পিরিয়ডের ,
2615,ব্লাড দেখে ভয়ে চিৎকার করে উঠার ,
2616,সেই মেয়েটা আজ তারই বয়েসি একটা ,
2617,ছেলেকে বুকে জড়িয়ে ধরছে আর ,
2618, ধর্ষিতাকে যদি উন্নত চিকিৎসার জন্য সিংঙ্গাপুর নেয়া হয় তাহলে ধর্ষককেও উন্নত বিচারের জন্য সৌদি আরব নেওয়া উচিত মতামত দিন ,
2619, বিশ্বের টয়লেট ইন্ডিয়াতে এরকম ঘটনা ঘটতেই পারে। এটা নিয়ে রাজনীতি করার কিছু নাই। ,
2620, কিছু বাংলাদেশীর কমেন্ট শুনে মনে হচ্ছে বাংলাদেশে কোনদিন তিন চার বছরের শিশু ধর্ষিত হয়নি?? ,
2621, বাংলা একজন নারি খবর রাকতে পারো হাজার হাজার মানুষ মায়ানমারে কাফেরের হাতে এই খবর তে সুনি না ,
2626, কি বর্বর হায়েনা মালাউন ওরে ঔসধ দিয়ে ভালা করে আবার ধর্ষন করব। ওর মরাই উচিত।কারন ওটা মালু দ্যাশ ,
2627, ভারতের প্রত্যেক টা রাজ্য গুলা হচ্চে বিশ্বের ধর্ষন নগরী ,
2628,আর বাংলাদেশের সর্বশ্রেষ্ঠ রাজনিতিক দল হচ্চে ধর্ষন লীগ তাও সেই ভারত থেকে আমদানি করা দল ,
2631, বছরের শিশু চোখ কপালে উঠে গেল ,
2632, মাএ তিন বছরে মেয়ে কে ধর্ষন ছিঃ ওরা কি মানুষ ছিল ,
2633, এর কি কোন প্রতিকার নাই। ,
2634, ভারত আর কতদিন নিকৃষ্ট জাতী হয়ে থাকবে ??? ,
2636, অবাক হওয়ার কিছু পাই না। কারন এটা তাদের নিত্য দিনের ঘটনা। ,
2640, যারা শিশু ধর্ষনের জঘন্য কাজ করে তাদের প্রকাশ্য মৃত্যদন্ড কার্যকর করা উচিৎ । ,
2645, আপনি কি টেকনিক্যাল কাজ শিখতে চাচ্ছেন ? ,
2646,আপনার ছেলে অথবা ভাই কি অষ্টম শ্রেণী থেকে এইচ এস সি পাস বেকার? ,
2647,সে কি টেকনিক্যাল কাজ শিখে ব্যবসা বা চাকুরী করতে চায় ? ,
2651, মাহমুদুর রহমান ভয় নাই ইতিহাস কাপুরুষ আর মিথ্যাবাদীদের জন্য নয় ,
2652,মিথ্যাবাদীরা যুগের পর যুগ মানুষের মনে ঘৃণার পাত্র হিসেবে বিবেচিত হবে। ,
2655, তুই বেজন্মা দের গুরু মানে সবাই বুজে ,
2657, সাবধান আপনার সামনেই ভারতীয় দালাল । ,
2659,বাংলার পক্ষ থেকে যেন সাহসী ,
2660,কলম সৈনিক বাংলার তাওহীদি জনতার ,
2661,আস্তাবাজন সাংবাদিক সাহেবের সাক্ষাত কার ,
2662,আপনাদের মাধ্যমে বাংলার কুঠি মানুষকে ,
2664, অনেক নাটকীয়তা ঘটিয়ে শেষ পর্যন্ত নতুন নাটকের গল্প তৈরি করতে না পেরে মাহমুদুর রহমানের মুক্তি ,
2665, আমি সেই দিন হব শান্ত ,
2669, আমি বিদ্রোহী  ভগবান বুকে এঁকে দিই পদ চিহ্ন ,
2672, আমি খেয়ালী বিধির বক্ষ করিব ভিন্ন ,
2673, বিশ্ব ছাড়ায়ে উঠিয়াছি একা চির উন্নত শির ,
2676, মাহমুদুর রহমানের সাক্ষাতকার প্রচারের জন্য বিবিসি বাংলার প্রতি অনুরোধ রইল। ,
2677, যদি কেউ জানতে চায় যে কোন মানুষ বা কোন দল সঠিক পথে আছে? ,
2678,তবে তার উত্তর হবে যে মানুষ বা যে দল সবচেয়ে বেশি নির্যাতিত হয় দুনিয়ার বুকে। ,
2679,তার পরে যদি জানতে চাওয়া হয় তাদের কি কোন শান্তি নেই? ,
2680,তার উত্তর হবে তাদের শান্তি একমাত্র আখিরাতে। ,
2689, কেন প্রতিবেশী হয়েও চুপচাপ আজ বাংলার সরকার? ,
2690,নাকি দাদার আদেশ হয়নি আজিও প্রতিবাদ করিবার? ,
2691, আজ দাদার ভয়ে চুপচাপ হয়ে থাকতেই হয় যদি ,
2692,তবে কেন আজো আগলে রেখেছো স্বাধীন দেশের গদি? ,
2693, রবার্ট ফিক্স হামীদ মীর কুলদীপ নায়ার এবং বাংলা দে শের মাহমুদুর রহমান যারা স ত্যের প থে নি র্ভিক ,
2694, আলহামদুলিল্লাহ্ জেলে থাকা জামায়াত শিবির সহ সকল বিরোধীদলের নেতাকর্মীদের মুক্তি চাই ,
2695, ভালো হয়ে চইলেন মিয়া ভাই কাবা শরীফের পবিত্রতা বজায় রাইখেন গিলাফ নিয়া মিথ্যা প্রচারনা চালাইলে কানে ধইরা আবার খোয়ারে ঢুকানো হবে ,
2697, এইসব শয়তান ইসলাম ও দেশের শত্রুরা জামিন পায় আর কত বিনা অপরাধীরা জেলে পচে মরে আল্লাহ অসহায়দের সহায় হোক। ,
2698, জিগ্যাস করেন আর বকর বকর কর বে কিনা।আর হেফাজ তের কাছ থে কে তিন কো টি টাকা যে খাই সে সে গু লো আছে না শেষ ক রে ফেল ছে। ,
2699, পাকিস্থানী গুপ্ত চর ও সজিব ওয়াজেদ জয় হত্যার সড়যন্ত্র কারি। মাহমুদুর রহমান এর জামিনের প্রতিবাদ জানাই। ,
2700, সাম্প্রদায়িক দাঙ্গার উস্কানি দাতা মামুদুর রহমান একজন নাস্তিক প্রমান মাথায় টুপী দেয়না মুখে দাড়ি রাখেনা নামাজও পডে না ,
2701, দেশে গণতন্ত্র প্রতিষ্ঠায় সাহসী ভুমিকা অব্যাহত রাখবেন আশা করি। সুস্বাস্থ্য কামনা করি। ,
2702, সঠিক বা ভুল পক্ষে বা বিপক্ষে গণমাধ্যমের কণ্ঠরোধ করে গণতন্ত্রকে বাঁচিয়ে রাখা যায়না। ,
2703, মহানায়কের জামিনে মুক্তিরর পাওয়ার খবর দেশের গনতন্ত্রকামী জনতাকে আশার আলো দেখিয়েছে প্রেরনা জুগিয়েছে ,
2705,আল্লাহ আপনাকে হেফাজত করুন সুস্থ রাখুন ভালো রাখুন। ,
2706, আমার প্রিয় মানুষ গুলোর মধ্য উনি অন্যতম ,
2707, অনুচ্ছেদ অনুযায়ী তার প্রতি এটা অন্যায় ও অবিচার করা হয়েছে কোথায় আমাদের মনুষ্যত্ব কোথায় আমাদের বিবেক???? ছিঃছিঃ ,
2708, কেন তাঁ কে ব ন্ধি করা হ য়ে ছিল এমন কোন নিউজ ক রে নি কেন বি বি সি?? নিশ্চই ক্ষমতাসীনদের ভ য়ে। ,
2712, এই মওদূদীর দালালকে নিজামীর সাথে এক রশিতে ঝুলালে জাতি অনেক বিপদ থেকে বেঁচে যেত ,
2713, এখানে কমেন্টসগুলো পড়ে দেখছি হিন্দু ধর্মীরা মাহমুদুর রহমানের বিরুদ্ধে । আমাকে আবার গালি দিয়েন না নিজেরাও দেখতে পারেন । ,
2714, আবার একটা ঝামেলা সৃষ্টি করবে এই লোক । কে জানে কার ছবি কোথায় জুড়ে দিয়ে অপপ্রচার চালবে । ,
2716, এইটা কি সেই খবিশ না যে নাকি কাবার গিলাপ পরিবর্তনের দৃশ্য কে সাইদী মুক্তির আন্দোলন বলে চালিয়েছিল। ,
2717, একজন সৎ সাহসী বিপ্লবী সাংবাদিক আজ জালিমের কারাগার থেকে মুক্তি পেল। ,
2718,তিনি যে বীরত্তের পরিচয় দিয়েছেন অন্যায়ের কাছে মাথা নত না করার ইতিহাসে স্মরনিয় হয়ে থাকবেন। ,
2720, আবার শুরু হবে মিথ্যাচার কখনো কাবা শরীফ নিয়ে কখনো চাঁদে সাইদি কে দেখা নিয়ে। ওর মত হারামি জেলে থাকলেই দেশের মানুষের জন্য মঙ্গল। ,
2721, যে ভাবে চামচাগিরী হচ্ছে ভুলে না আবার বলে ফেলে যে মাহামুদুর রহমান বাংলাদেশের স্বাধীনতার ঘোষক ,
2723, মিথ্যাবাদী সাংবাদীক মিথ্যা খবর ভুল ইতিহাস প্রচার করা যার পেশা তার তো জেলেই থাকা ভালছিল। ,
2725, সম্পাদকীয়তার নাম করে যদি শয়তানি করা হয় তাহলে তো সাজা ভোগ করতেই হবে হ্যাঁ। ,
2727, আশা করি উনি এখন থেকে ভালোভাবে চলবেন মাথায় উলট পালট উদ্ভট চালবাজি বাদ দিবেন। ,
2728,ষড়যন্ত্র করে জেল খাটবেন এইটুকু লাণ। ,
2730, তাতে খুশি হওয়ার কিছু নাই দুই দিন পর আবার ডুকাইবো। ,
2731, এই কুলাঙ্গারকে জামিন দেওয়া উচিৎ হয়নি।এদেশের নুন খেয়ে অন্যের গুন গায় এই নেমক হারামী।আবার ঢোকানো হোক জেলে। ,
2733, লড়ে যায় বীর ভয়ে মরে কাপুরুষ ,
2734,হে বীর তোমাকে হাজারো সালাম । ,
2735, স্বৈরাচারী শাসক হিংস্র বাঘের চেয়েও ভয়ংকর। ,
2736, অনেক ভালবাসা আর শুভকামনা রইলো। ,
2737, উনাকে জেল খাটিয়ে সরকার কি পেল? ,
2738, আর কোনো চাপ থাকুক আর না থাকুক পরিবারের চাপে এখন হয়তো চুপ থাকবেন ,
2741, আমার পছন্দের মানুষদের মধ্যে অন্যতম মজলুম সম্পাদক মাহমুদুর রহমান সাহেব ,
2742, অকুতোভয় কলম সৈনিক সামনে এগিয়ে চলুন আল্লাহ আপনার সহায় আছেন ,
2743, আমরা হাসব না কেবল এর জবাব যখন দেব তখন হাসব।।।। ,
2744, মজলুমের চোখের পানি কখনো বিরোতা যায় না ,
2745, এই হারামির জন্ন্য ব্লগার রা খুন হয়চে।।উস্কানি দাতা ,
2746, নিন পর আজকে মুক্তি পেলেন মাহমুদুর রহমান। প্রতিটি দিনের হিসাব নেওয়া হবে ইনশাল্লাহ। ,
2747, শুধু ক্ষমতায় টি কে থাকার জন্যই এত অত্যাচার। ,
2748, সত্যকে দমিয়ে রাখা যায় না এটাই প্রমান হয়ে আসছে যুগ যুগ ধরে। ,
2749, অতি জনপ্রিয়তা আবারও গ্রেফতারের কারণ হতে পারে । ,
2750, স্লো পয়জনিং করা হয়েছে কিনা জানিনা তবে সু চিকিতসার দরকার ,
2751, আমার প্রিয় মানুষ মাহমুদুর রহমান। ,
2752, প্রত্যেকটা সাংবাদিক যদি মাহমুদুর রহমানের মত সাহসী হত ,
2753,আমার দেশ স্বাধীন কর । ,
2754, অন্যায়ের কাছে মাথা নত করে নাই এই বীর কলম যুদ্ধা। ,
2755, মাহমুদুর রহমান একটি জাতির বিবেক ,
2757, কি কারনে এত দিন কারাগারে ছিল সেটা বিশ্বের সামনে তুলে ধরেন না কেন ,
2758, অভিযোগ রাষ্ট্র দ্রোহের বছরে কিছুই পাওয়া গেল না? ,
2759, মাহমুদুর রহমান বাংলার শ্রেষ্ঠ সন্তানদের কাতারে। ,
2760, কি দরকার ছিল। ভিতরে ছিলেন ভালই ছিলেন। বাইরে সারকাস চলে। ,
2761, ওরা জাতির মুখের ভাষা কাইড়া নিতে চাই বর্তমান সরকার ,
2762, কারাগার থাকবে শুধু বন্দী পরিবর্তন হবে। ,
2763, এই লোক খুনি।।।উস্কানিদাতা।।।ব্লগার দের খুনের পিসনে এ দায়ি ,
2765, হাজার সালাম শুভ কামনা রইলো মাহমুদুর রহমানের জন্য ,
2766, শুনে খুশি হলাম আর শুকরিয়া আল্লাহ পাকের কাছে আলহামদুলিল্লাহ ,
2768, আলহামদুলিল্লাহ মজলুম সম্পাদক মাহমুদুর রহমান মুক্তি পেয়েছেন ,
2769, সরকারের খমতা জতো সেস হবে বিরদিরা ততোই খমতাবান হবে এটা সাবাবিক ,
2770, সফলতার ইতিহাস লেখা হয় সংগ্রামে। ষড়যন্ত্রে নয়। ,
2771,ভয় নায় হে বীর সেনানী ,
2772, এইটা তো ভিতরেই ভাল আছিলো। ,
2773, হে সাহসী সৈনিক আপনাকে জানাই হাজারো স্যালুট আল্লাহ আপনার সহায় হোন ,
2775, কই মুকতি চতুর দিকেই পুলিশ ,
2776, বদমাইসটা ছাড়া পাইলো ক্যামনে?এবারতো হ্যায় প্রত্যেক বিশ্ববিদ্যালয়ে সত্যি সত্যিই লাশের লাইন লাগাই দিব। ,
2777, বল বীর আমি উন্নত মম শীর ,
2778,বন্ধুর পথে চলতে চলতে কাজের সূত্রে দেখা ,
2779,সে দেখার পর তোমার আমার মিলেছে সরল রেখা ,
2780,সংগ্রামী তুমি সাহসী যোদ্ধা শেখনি হটতে পিছু ,
2781,গালি অপমান জেল রিমান্ডে মাথা করনিকো নীচু। ,
2782,সবাই যখন ভয়ে কাচু মাচু সত্য লিখেনি হায় ,
2783,নির্ভীক তুমি লিখে গেছো সব কাঁধে নিয়ে তার দায়। ,
2784,আমারদেশ কে বানিয়েছো তুমি ন্যায়ের কন্ঠস্বর ,
2785,তাই কেঁপে ওঠে দূর্নীতি আর জুলুমবাজের ঘর। ,
2786,বিচারের নামে কেলেঙ্কারির মুখোশ দিয়েছো খুলে ,
2787,সেই কলংক বিশ্ব বিবেক যাবেনা কখনো ভুলে। ,
2788,অর্থের লোভ ক্ষমতার মোহ হুমকি ,
2789, একই পথে আবার ফিরে যাবেন না তো? ,
2790, বি বি সি বাংলার প্রতি অনুরোধ মাহমুদরর রাহমানের সাক্ষাতকার বাংলার কোটি জনতাকে শুনানোর ,
2791, আল্লাহ না করুক এবার গুম করে পেলে নাকি মনে ভয় হয় ,
2792, ভাল। এভাবে কতদিন চলতে পারে ? ,
2793, হাজারো দালালের মাঝে আজো আমি বাংলাদেশ দেখি৷ ,
2794, বিবিসিতে মাহমুদুর রহমানের একটি সাক্ষাত্কার প্রকাশের অনুরোধ করছি। ,
2795, তুমায় হাজার সালাম কলম যোদ্দা মাহমুদুর রহমান তুমি কোটি মানুশের প্রান। ,
2796, এক দিন আ লীগকে এমন করতে হবে যা সব সময় মনে রাখে এরা ভোট চোর । ,
2797, ওরে তো আবার ডুকালো বলে। ,
2798, হে বীর পুরুষ তোমাকে স্বাগতম। ,
2799, আল্লাহ্ তাকে সুছতো করে দিন ,
2800, বাংলাদেশের বিচার বিভাগ স্বাধীন ও নিরপেক্ষ তা আবার প্রমান হল ,
2801, আবার একমিনিট পরে গ্রেপতার হবে না তো ,
2802, এর থেকে কথা বার্তা বুঝে শুন বলবেন ,
2803, দুএক দিনের মধ্যেই আবার গ্রেফতার হবে ,
2804, আবেগে চোখের পানি ধরে রাখতে পারেনি স্যারকে অভিন্দন ,
2805, মাহমুদুর রহমান কোটি মানুষের নেতা ।দূবাই থেকে । ,
2806, উনি জেল গেটে থাকলেই পারত না হলে তো কষ্ট করে আবার আসতে হবে ,
2808, ব্রাটিশ তারা নজরুলের পড়ে মাহামুদূর রহমান ,
2809, মাত্র পাচটাকা দামের কলমের এতশক্তি যদি থাকে মাহামুদুুর রহমানের হাতে। ,
2810, কতদিন জামিনে থাকে তা দেখার বিষয় ,
2812, এডিটর মাহমুদুর রহমান কে বাইচান্স আবার গ্রেপ্তার করলে কি হবে ? ,
2813, কয় দিন পর অাবার ধরবে তার চেয়ে জেলেই ভালো ছিলো ,
2814, আলহামদুলিল্লাহ অভিনন্দন জানাই বীর কলম সৈনিক কে ,
2815, ভয়ে কাপেঁ ভীরু লড়ে যায় বীর। ,
2816, লিডার সাবধান থেকো। সাগর রুনির কথা মনে করতে চাইনা ,
2817, এই তিন বসরের কি হবে? ,
2818, মানুষকে কষঠ দিয়ে লাভ কি ,
2819, বেশী দেরি নাই আবার ডুকবে এই লেজ কাটা বানর টা ,
2820, বর্তমান সরকার বিরোধী দলের উপর অনেক নির্যাতন করছে। ,
2821, এর খেসারত হাছিনাকে একদিন দিতে হবে ,
2822, একেই বলে সত্যের মৃত্যু নেই ,
2823, বিবিসি সংবাদ ধর্মপাশা সুনামগঞ্জ কি শুনা যায়? কখন? ,
2824, অবশেষে কলম যোদ্ধা মাহমুদুর রহমান জেল থেকে মুক্তি পেল ,
2825, শক্তিমান এই কিংবদন্তি লেখকের কারামুক্তিতে রইল স্বশ্রদ্ধ অভিনন্দন ,
2826, সাইদি সাব কে এভাবে দেখতে চাই ,
2827, আর ভেজাল লাগাবেন্না। নইলে আবার সোজা গারোদে। ,
2828, কলেমের সৈনিক সেলুট তুমায় আর আপনার শারিরিক সুস্থতা কামনা করি। ,
2829, মাহমুদুর রহমান যাকে গণতন্ত্রের প্রতিক বলা হয় ,
2833, জেল গেইট থেকে আবার গ্রেফতার করা হয়নি তাহলে? বদনা ভাংচুর মামলা দিয়ে তো তাকে গ্রেফতার করা যেতো ,
2834, জেলগেইট থেকে আবার গেরেফতার হবে নাতো ,
2835, দলকানা আতঙ্কবাজ দেশদ্রোহী জ্ঞানপাপী।তারমত কূলাঙ্গারের জেলের ভিত্রে থাকাই দেশ জাতী এবং শোভ্যতার জন্য মঙ্গল ,
2836, একজন নির্বিক সাহসী কলম সৈনিক মাহমুদুর রহমান। ,
2839, আসুন আমরা সবাই মিলে বাংলাদেশ কে বৌদ্দ মুক্ত করি ,
2840, স্বৈরচারী সরকারের বিরুদ্ধে লিখতে গিেয় যে অত্যাচার সহ্য করল ,
2841, তিনিই হচ্ছেন আপোষহীন সাংবাদিকতার আপোষহীন বীর সাংবাদিকতা বলতে আমি এটাই বুঝি। ,
2842, জালিমের নগ্ন থাবা যদি এবার বন্ধ হয় ,
2844, আওয়ামী পা চাটা সাংবাদিক নামের দেশদ্রোহীদের এর চেয়ে ভয়ানক পরিণতি হতে পারে এক মাঘে শীত যায়না ,
2848, বি বি সি বাংলাকে ধন্যবাদ বস্তু নিষ্ঠ সংবাদ পরিবেশন ও শ্রোতাদের প্রশ্নের জবাব দেওয়ার জন্য। ,
2849,বাংলাদেশের সরকারী সেক্টর গুলোর দূর্নীতি নিয়ে কোন প্রতিবেদন করেন না কেন। ,
2850, ইনি মুক্তি পাইলে তো আবার শুরু করবো পুংটাপুংটি। ,
2851,বাশেঁরকেল্লায় তো মিষ্টি বিতরন শুরু হইবো ,
2852, স্বাগতম । মেধাবী জ্ঞানী ও সাহসী মাহমুদুর রহমানের মুক্তি হল। দেশের জন্য যাকে খুব প্রয়োজন। ,
2854, বেচারি মনে অনেক দুঃখ আছে সুইদির জন্য অনেক মিথ্যা সংবাদ প্রচার করলে ও নেজামি মুজাহিদ সাকার জন্য কিছু করতে পারেনি ,
2855, মহান আল্লাহ তায়লার কাছে লাখো কোটি শুকরিয়া যে মাহমুদ ভাইকে সুস্থভাবে আমাদের মাঝে ফিরিয়ে দিয়েছেন। ,
2856, মাহমুদুর রহমানের মূল্যবান কথা বিবিসি মাধ্যমে শুনতেছাই ,
2857, আওয়ামীলীগের দুশাসনেব জুলুম ও নিযাতনের একমাএ প্রতীক এর নাম মাহমুদুর রহমান । ,
2858, একটা ভুয়া গুজুব রটানো সাংঘাতিক এর মুক্তিলাভ ,
2860, কাল যে কোন মামলায় আবার নতুন করে গ্রেফতার করা হবে না তা কে জানে ,
2861, যে অপরাধে তাকে এতদিন কোর্টের বিচারকরা আটকাইয়া রাখলেন । তার স্বাভাবিক সাজার মেয়াদ কতদিন । ,
2862,বিনা বিচারে একজনকে জেলে আটকাইয়া রাখা অবশ্যই অপরাধ । ,
2863,কিন্তু বিচারকদের বিচার এই দেশে কে করবে ।আমরা তাদেরকে শুধু ঘৃণাই জানাতে পারি । ,
2864, বিবিসি আগের মত নিরপেক্ষ কাজ করে নি ভাই। ,
2866, ঢাকা পোশাক প্রশ্তত কারি শ্রমিক সংঘ লাইক ,
2867, পৃথীবিতে ভাল মানুষ কস্ট পেলেও বিজয়ী হয় ,
2868, জামিন পেতে জদি মাস সময় লাগে তাহোলে বিচার পেতে কত মাস ??????? ???????????? ,
